tagID,count,tagValue,translated
10643,2,pop female vocalists rock dance alternative hip-hop female rnb,pop female vocalists rock dance alternative hip-hop female rnb
10642,2,j-pop japanese pop jpop female vocalists jazz japanese music j-rock,j-pop japanese pop jpop female vocalists jazz japanese music j-rock
5712,2,elephant six,elephant six
5139,2,sleazy,sleazy
5141,2,amazing grace,amazing grace
6659,2,ultravox,ultravox
5152,2,girls night out,girls night out
5915,2,must hear before you die,must hear before you die
10567,2,rock en castellano,rock en castellano
6769,2,progressive rock -metal-,progressive rock -metal-
5832,2,hard rock revival,hard rock revival
5608,2,zac efron,zac efron
5166,2,sexy as hell,sexy as hell
5930,2,headphone music,headphone music
6858,2,billy idol,billy idol
5932,2,where is my bong,where is my bong
4969,2,lover,lover
4964,2,fame,fame
4962,2,just dance,just dance
5173,2,dad,dad
10563,2,soda stereo,soda stereo
5935,2,darby crash,darby crash
6733,2,full metal jacket,full metal jacket
5256,2,all time favourites,all time favourites
5395,2,streetrhymes,streetrhymes
10750,2,looooooooooooooooooooooooove this song,looooooooooooooooooooooooove this song
4673,2,atb,atb
1292,2,best seller,best seller
11698,2,songs that are important to me,songs that are important to me
1393,2,linda perry,linda perry
11699,2,elecronica,elecronica
11700,2,happy thoughts,happy thoughts
1384,2,adam lambert,adam lambert
11701,2,look at the sky tonight,look at the sky tonight
1380,2,female country,female country
1377,2,country divas,country divas
11703,2,fuck it all and lets dance,fuck it all and lets dance
1347,2,excellence,excellence
1332,2,fucking cool,fucking cool
1329,2,fucking awensome,fucking awensome
1310,2,big bang,big bang
1308,2,star,star
1303,2,mtv,mtv
1414,2,talking heads,talking heads
1421,2,420,420
11697,2,whoah yeah,whoah yeah
1577,2,queen of rnb,queen of rnb
1638,2,robbie williams,robbie williams
1636,2,lady antebellum,lady antebellum
1635,2,rem,rem
11632,2,drumfunk,drumfunk
1582,2,prince of pop,prince of pop
1580,2,sasha fierce,sasha fierce
1557,2,the nordic sound,the nordic sound
1442,2,rock ballads,rock ballads
1556,2,nordico,nordico
11653,2,sweet music,sweet music
11654,2,amazing girl,amazing girl
1487,2,electropunk,electropunk
1480,2,indie funk,indie funk
11678,2,german hip hop,german hip hop
1298,2,recordwoman,recordwoman
1287,2,rock 80s,rock 80s
11612,2,yui,yui
11736,2,kirov,kirov
11795,2,its not fucking emo for petes sakes,its not fucking emo for petes sakes
1156,2,big fun,big fun
1155,2,80's music,80's music
1129,2,backstreet,backstreet
1127,2,polka,polka
1125,2,parody,parody
1123,2,just,just
11801,2,toe-tapping,toe-tapping
1105,2,steve abini,steve abini
11802,2,songs that would explain my life with the lyrics,songs that would explain my life with the lyrics
11807,2,1337 guitar players,1337 guitar players
11808,2,awesome in your face,awesome in your face
1092,2,jacksons,jacksons
11809,2,luff this song,luff this song
11810,2,its three seconds in and i already like this song mucho mucho :p,its three seconds in and i already like this song mucho mucho :p
1170,2,positive,positive
1195,2,lush,lush
1196,2,wow,wow
11758,2,hk-pop,hk-pop
1285,2,glam-sleaze rock,glam-sleaze rock
1282,2,funeral doom,funeral doom
11739,2,visionary,visionary
1274,2,hardcore techno,hardcore techno
11747,2,style icon,style icon
1263,2,experimental metal,experimental metal
1244,2,growing up,growing up
1214,2,i love this fucking song,i love this fucking song
1242,2,cake,cake
1239,2,horns,horns
1234,2,the roots,the roots
11775,2,ami suzuki,ami suzuki
1225,2,tom waits,tom waits
11779,2,hello project kids,hello project kids
11617,2,dimeadozen dot org,dimeadozen dot org
11610,2,ayumi hamasaki,ayumi hamasaki
11814,2,the very best song ever with no argument whatsoever :d,the very best song ever with no argument whatsoever :d
2033,2,reggae finlandes,reggae finlandes
2121,2,alt rock,alt rock
2106,2,portugal,portugal
11410,2,mossy rock,mossy rock
11411,2,bff,bff
2089,2,dsbm,dsbm
2072,2,sublimation,sublimation
2070,2,pre-punk,pre-punk
2063,2,alt country,alt country
2057,2,no idea,no idea
2054,2,hundycore,hundycore
2047,2,xxt,xxt
2041,2,nem existe mais,nem existe mais
2040,2,tr00ta,tr00ta
2039,2,tr00 metal 666 from hell,tr00 metal 666 from hell
2036,2,dookaralho,dookaralho
11396,2,united arab emirates,united arab emirates
11388,2,mehter,mehter
2151,2,merzbow,merzbow
2169,2,captain beefheart,captain beefheart
11361,2,myfavorite,myfavorite
11376,2,electroturca,electroturca
11381,2,ottoman military band,ottoman military band
11383,2,ottoman traditional,ottoman traditional
2184,2,odd,odd
2171,2,the residents,the residents
11385,2,pakistan,pakistan
2152,2,porno,porno
2165,2,the jesus lizard,the jesus lizard
2164,2,twisted,twisted
2159,2,weird al,weird al
2158,2,tenacious d,tenacious d
2157,2,weird al yankovic,weird al yankovic
2155,2,hall,hall
2035,2,made of fucking win,made of fucking win
2020,2,acustico,acustico
1656,2,should have been on the album,should have been on the album
11438,2,white metal,white metal
11531,2,travel,travel
11535,2,newgazer,newgazer
1818,2,heat,heat
1788,2,fresh prince,fresh prince
1783,2,singer/songwriter,singer/songwriter
1782,2,demos,demos
1762,2,queer,queer
1755,2,youtube,youtube
1733,2,utada,utada
11591,2,delicious,delicious
1670,2,divorced kids anthem,divorced kids anthem
1669,2,edward and bella,edward and bella
1668,2,its britney bitch,its britney bitch
1662,2,i hate her but i love the song,i hate her but i love the song
1661,2,love him,love him
1857,2,mgmt,mgmt
11530,2,drum bass,drum bass
11529,2,rif,rif
1954,2,brum,brum
11453,2,rap eletronic,rap eletronic
11470,2,think geek,think geek
11471,2,my shoes are speaking,my shoes are speaking
11472,2,strange voice rap,strange voice rap
1958,2,ronnie james dio,ronnie james dio
11475,2,toy,toy
11481,2,dub techno,dub techno
1860,2,female and male vocalists,female and male vocalists
11484,2,free album,free album
1899,2,melodeath,melodeath
1895,2,current song im learning,current song im learning
1876,2,favorite country duo,favorite country duo
11528,2,imazighen,imazighen
1866,2,boy loves guitar,boy loves guitar
11811,2,man beating a goat,man beating a goat
11816,2,the ultimate amazing bestestest song evar,the ultimate amazing bestestest song evar
11347,2,coo,coo
12280,2,nova mpb,nova mpb
12232,2,6-string bass,6-string bass
12233,2,lunascape,lunascape
12234,2,pati yang,pati yang
12235,2,helicopter girl,helicopter girl
12236,2,lost balance,lost balance
12240,2,teenage,teenage
12242,2,cool songs,cool songs
12245,2,beautiful songs,beautiful songs
480,2,radio,radio
439,2,fodinha,fodinha
12274,2,tedio,tedio
413,2,great singer,great singer
411,2,andre matos,andre matos
12277,2,happy melody,happy melody
12278,2,songs for christmas,songs for christmas
12231,2,peace orchestra,peace orchestra
12230,2,smoke city,smoke city
12229,2,urban myth club,urban myth club
12210,2,metal for fish,metal for fish
576,2,alpha quadrant,alpha quadrant
12189,2,indie-electronic,indie-electronic
572,2,helltrance,helltrance
571,2,dark techno,dark techno
12194,2,free donwload,free donwload
12203,2,rrarrrr,rrarrrr
539,2,strings - organs  rubber wind,strings - organs  rubber wind
12228,2,zero 7,zero 7
534,2,impressionist,impressionist
12223,2,goldfrapp,goldfrapp
12225,2,morcheeba,morcheeba
525,2,genious,genious
12226,2,mandalay,mandalay
12227,2,hooverphonic,hooverphonic
12279,2,work,work
403,2,michael-jackson-the-king-of-pop,michael-jackson-the-king-of-pop
580,2,industrial dance,industrial dance
392,2,death rock,death rock
211,2,thats hot,thats hot
12430,2,neue deutsche harte,neue deutsche harte
12465,2,bub,bub
12470,2,male fronted metal,male fronted metal
172,2,so cool,so cool
142,2,electronic - trance - psytrance,electronic - trance - psytrance
12524,2,best songs,best songs
12525,2,electrogoth,electrogoth
12546,2,mom,mom
68,2,glitch hop,glitch hop
55,2,greece,greece
53,2,field recording,field recording
52,2,databloem,databloem
45,2,u-cover,u-cover
29,2,schlager,schlager
235,2,dancepop,dancepop
12404,2,tarja turunen,tarja turunen
12395,2,lovelovelove,lovelovelove
12318,2,fisica o quimica,fisica o quimica
384,2,modern melodic death metal,modern melodic death metal
381,2,thrashcore,thrashcore
12306,2,american idol 3,american idol 3
12309,2,american juniors,american juniors
12311,2,the x factor 7,the x factor 7
12313,2,the x factor 2,the x factor 2
12320,2,idol 2005,idol 2005
274,2,surf revival,surf revival
341,2,noize,noize
12340,2,very good,very good
12342,2,europe band,europe band
12362,2,boys with guitars,boys with guitars
12371,2,charly,charly
278,2,rock urbano,rock urbano
577,2,industrial techno,industrial techno
12188,2,intelligent dance music,intelligent dance music
11817,2,lesbians,lesbians
12047,2,den haag,den haag
940,2,clocks,clocks
11939,2,new cross,new cross
11940,2,fuzz,fuzz
11944,2,musicteam motivational,musicteam motivational
11950,2,inspirational songs,inspirational songs
11952,2,kind of beautiful swoonworthy and timestopping,kind of beautiful swoonworthy and timestopping
11958,2,ozzy osbourne ozzy metal heavy metal zakk wylde zakk,ozzy osbourne ozzy metal heavy metal zakk wylde zakk
11959,2,zakk,zakk
874,2,luther vandross,luther vandross
858,2,smooth groove,smooth groove
11971,2,premo,premo
816,2,fucking beautiful,fucking beautiful
815,2,my face is completely rocked off,my face is completely rocked off
812,2,great b-side,great b-side
12034,2,mexican folk,mexican folk
944,2,game,game
11921,2,moms vinyl collection,moms vinyl collection
11920,2,hollywood,hollywood
11887,2,hips,hips
11818,2,songs that make me feel like a man,songs that make me feel like a man
1078,2,seattle sound,seattle sound
1036,2,perdesiz gitar,perdesiz gitar
1034,2,atilla ozdemiroglu,atilla ozdemiroglu
1033,2,garo mafyan,garo mafyan
1022,2,onno tunc,onno tunc
1010,2,g-funk francais,g-funk francais
971,2,polotenchik poet,polotenchik poet
986,2,alessandro safina,alessandro safina
985,2,popera,popera
984,2,baritone,baritone
980,2,tenor,tenor
11903,2,angry chick music,angry chick music
11904,2,getcrunk,getcrunk
800,2,cello metal,cello metal
12049,2,mutek,mutek
12187,2,ragged,ragged
12055,2,dave mustaine,dave mustaine
12137,2,shit music is shit,shit music is shit
12140,2,analrape,analrape
659,2,mi delirio,mi delirio
12141,2,north korea is best korea,north korea is best korea
12144,2,i want her ass,i want her ass
649,2,sex symbol,sex symbol
637,2,tecno,tecno
12159,2,unicef41,unicef41
12175,2,dark as fuck,dark as fuck
609,2,hard trance,hard trance
12180,2,netaudio,netaudio
12182,2,indie electronica,indie electronica
12184,2,ua,ua
597,2,combichrist,combichrist
592,2,techtrance,techtrance
676,2,sweet dreams,sweet dreams
677,2,3oh3,3oh3
688,2,rainha do pop,rainha do pop
12090,2,international,international
12064,2,thrasher,thrasher
12066,2,glamour,glamour
765,2,lady gaga play day,lady gaga play day
12083,2,favourite sad songs,favourite sad songs
749,2,deathgrind,deathgrind
744,2,death metalcore,death metalcore
740,2,brutal deathgrind,brutal deathgrind
12127,2,my most favourite song in the entire world,my most favourite song in the entire world
12100,2,old school hip-hop-inspired,old school hip-hop-inspired
12101,2,best of hip hop,best of hip hop
726,2,salsa romantica,salsa romantica
715,2,roxette,roxette
707,2,brasileira,brasileira
690,2,swedish pop,swedish pop
11348,2,european song,european song
2230,2,kpop dance,kpop dance
4665,2,brand new,brand new
3738,2,cracker,cracker
10936,2,sexyy,sexyy
10937,2,daring,daring
10938,2,glamorous,glamorous
10939,2,outrageous,outrageous
10940,2,90s lovee,90s lovee
10941,2,alternativee,alternativee
10942,2,emo x3,emo x3
3817,2,brazilian bands,brazilian bands
3814,2,philosophy,philosophy
3805,2,rock-ballad,rock-ballad
3804,2,midge ure,midge ure
3795,2,fighter,fighter
3783,2,funny lyrics,funny lyrics
3774,2,anime soundtrack,anime soundtrack
3773,2,gospel brasil,gospel brasil
3857,2,deep purple,deep purple
3858,2,acdc,acdc
3864,2,20s,20s
10906,2,euphoric,euphoric
3998,2,tech-house,tech-house
3993,2,future soul,future soul
3988,2,narcotic house,narcotic house
3985,2,laptop folk,laptop folk
3965,2,amazing live,amazing live
3949,2,shoegazing,shoegazing
3921,2,pure win,pure win
3870,2,sunday morning music,sunday morning music
3917,2,rainha,rainha
3913,2,i can imagine that song in a movie,i can imagine that song in a movie
3906,2,better than the a-side,better than the a-side
3893,2,muito boa,muito boa
3875,2,sisters,sisters
3874,2,singer-songwriters,singer-songwriters
3742,2,jim morrison,jim morrison
10956,2,elijah wood,elijah wood
10887,2,irony,irony
3717,2,noise-rock,noise-rock
3610,2,cowbell,cowbell
3601,2,1971,1971
10992,2,rampeira,rampeira
3523,2,nyhc,nyhc
3521,2,pop emo,pop emo
3498,2,new zealand,new zealand
3481,2,best cover,best cover
3473,2,debussy,debussy
3445,2,the focus the fear,the focus the fear
3443,2,storm,storm
3442,2,big 3,big 3
3441,2,edinburgh,edinburgh
3438,2,rousing,rousing
3420,2,scotland,scotland
3410,2,pink,pink
3621,2,deja vue,deja vue
3642,2,tom petty,tom petty
3656,2,pirates club lounge,pirates club lounge
10968,2,provision,provision
3711,2,brain massaging device,brain massaging device
3710,2,pozitive,pozitive
10960,2,this is not emo,this is not emo
3703,2,old school black metal,old school black metal
3689,2,death hardcore,death hardcore
10966,2,elsiane,elsiane
3670,2,pigface,pigface
10971,2,lowe,lowe
3669,2,post-jazz,post-jazz
3668,2,poetic rock,poetic rock
3666,2,low tempo,low tempo
3664,2,skinny puppy,skinny puppy
3663,2,psychadelic,psychadelic
3662,2,electro trip,electro trip
10888,2,clever,clever
4034,2,a day to remember,a day to remember
3390,2,mara maravilha,mara maravilha
4358,2,lithuanian metal,lithuanian metal
4517,2,electric guitar,electric guitar
4512,2,steve biko,steve biko
4510,2,apartheid,apartheid
4473,2,libertarian rap,libertarian rap
4469,2,amerie,amerie
4467,2,avenged sevenfold,avenged sevenfold
4461,2,indie-folk,indie-folk
4459,2,jose gonzalez,jose gonzalez
4450,2,ugly betty,ugly betty
10799,2,guitar band,guitar band
4393,2,dark and new wave,dark and new wave
4387,2,brothers,brothers
4382,2,fuck,fuck
4381,2,mraz,mraz
4371,2,brega,brega
4569,2,french bands,french bands
4571,2,rock français,rock français
4572,2,rock alternatif,rock alternatif
4615,2,mina love,mina love
4664,2,boys like girls,boys like girls
4658,2,mogwai,mogwai
4647,2,the fall,the fall
4637,2,pixies,pixies
4629,2,sonic youth,sonic youth
4624,2,suicide,suicide
4614,2,classical piano,classical piano
4575,2,destroy,destroy
10773,2,spring awakening,spring awakening
4606,2,violinist,violinist
10774,2,summer breeze,summer breeze
4601,2,crooner,crooner
4578,2,jamendo,jamendo
4576,2,planant,planant
4359,2,patriotic  metal,patriotic  metal
4357,2,kooks,kooks
4047,2,italian symphonic prog,italian symphonic prog
10806,2,crap live,crap live
4226,2,bowie,bowie
4225,2,fear,fear
4203,2,badass,badass
4161,2,van halen,van halen
4158,2,paris,paris
4130,2,death thrash metal,death thrash metal
4127,2,mexican metal,mexican metal
4124,2,greek metal,greek metal
4121,2,mexican black metal,mexican black metal
10874,2,scarface,scarface
4097,2,nin,nin
4092,2,smashing pumpkins,smashing pumpkins
4090,2,inxs,inxs
4064,2,norah jones,norah jones
4060,2,luna,luna
4230,2,static-x,static-x
4236,2,anti-bush,anti-bush
4238,2,anti-war,anti-war
10828,2,doom rock,doom rock
10808,2,clickpop,clickpop
10809,2,bellingham,bellingham
4323,2,death-trash metal,death-trash metal
4322,2,moelln,moelln
4321,2,baumarkt,baumarkt
4319,2,groove death metal,groove death metal
4308,2,emotional hardcore,emotional hardcore
4239,2,banjo,banjo
4296,2,divo,divo
4265,2,memphis blues,memphis blues
4264,2,blues fusion,blues fusion
10849,2,do smp,do smp
4253,2,rolling stone 500 greatest songs of all time,rolling stone 500 greatest songs of all time
4246,2,heart breaking,heart breaking
3395,2,pcd,pcd
11072,2,nighttime,nighttime
11346,2,girls aloud,girls aloud
2429,2,breakdown,breakdown
2537,2,toque,toque
2536,2,sexrhythmic,sexrhythmic
2533,2,chill latin hh,chill latin hh
2528,2,omfg,omfg
2513,2,leave me alone,leave me alone
2512,2,modern,modern
2504,2,girly,girly
2503,2,hot stuff,hot stuff
2493,2,mmmm,mmmm
2473,2,fucking hot,fucking hot
2466,2,keane,keane
11248,2,dark industrial,dark industrial
2462,2,deftones,deftones
2459,2,brutal kircore,brutal kircore
11250,2,hard dance,hard dance
2566,2,remixes,remixes
2573,2,power ballad,power ballad
2587,2,wait and see remix,wait and see remix
2662,2,arashi,arashi
2724,2,brincando de ser taking back sunday,brincando de ser taking back sunday
2702,2,my life,my life
2701,2,poet,poet
2689,2,sandy leah,sandy leah
2678,2,morning musume,morning musume
2665,2,reggeaton,reggeaton
2651,2,queen of music,queen of music
2602,2,ambient dub,ambient dub
11215,2,singalong punk,singalong punk
11219,2,working class,working class
2618,2,lovely voice as usual,lovely voice as usual
2617,2,something great,something great
2611,2,black,black
11226,2,kinda emoish,kinda emoish
