,id,name,metadata
299,340.0,Cher, 60 70 80 90 adult contemporary amazing american ballad best music ever better than britney spear better than lady gaga better than madonna cher club country dance disco diva diva electronic female female vocalist female vocalist folk girl shit glam glamour goddess great song gritos ressussitadores de mortos legend mumia n 1 hot 100 billboard oldie perfection pop power pop powerful voice rnb rock romantic sexy show woman soul tinosoft tutancamon urban vocalista feminimo
300,342.0,Colbie Caillat, 00s 3 acoustic acoustic rock acustic alternative alternative rock american brasil chillout colbie caillat country female artist female vocalist female vocalist folk great voice idolo indie indie pop inlove lip song love loved mellow melrose place mpb pop pop rock pop single pretty little liar privileged relaxing relaxxx rock romantic singer songwriter summer tbu
301,343.0,Annett Louisan,chanson beautiful female vocalist jazz love song pop singer songwriter
302,344.0,Taylor Swift, 00s 2000s 2008 3 absolutely amazing acoustic addictive all the best amazing amazing voice american awesome ballad beautiful beautiful lyric best singer ever best song of the 00s blondelicious camryn catchy chick music country country diva country lady country pop cover cute dance december defiant diva drive duet eargasm emotional favorite country music female favorite fearless female female vocalist female vocalist female vocal female voice folk forever and always fun girl power great great lyric great memory with my sis guilty pleasure happy her best holiday soundtrack i love being a girl i miss you inspirational song jill scott keyshia cola kickass live love love at first listen lovelovelove lovely make me smile make me smile like an idiot make me want to cry mellow miserable modern country move your body oh so catchy pop pop rock princess reminds me of friend revenge rock romantic sad sandy sexy singer songwriter song i absolutely love song i relate to song to listen to song to make florchuchizz cry speak now summer song sweet talent taylor taylor swift taylor swift speak now fearless tbu teen pop these song are just amazing this song tell the story of my life right from the bottom of my heart usa valentine day vocal vocalista feminimo wait and see wait and see remix weekly top artist weekly top track why on earth wasnt this released woman
303,345.0,Nadja Benaissa, bundesvision song contest 2006 female vocalist german german artist singer songwriter
304,346.0,Lena, eurovision 2010 female vocalist foreign german indie indie pop pop satellite summer sweet
305,347.0,Cassandra Steen,r b soul music female vocalist german pop
306,348.0,Wir sind Helden,alternative rock pop music pop rock deutsch dookaralho e pop mama german melhor que cine my 500 essential song my electro feeling nostalgia pop pop rock rock
307,349.0,The Pussycat Dolls, 00s 2004 2005 2006 2007 2008 3 amazing american bitch cover crunk dance dance pop doll electronic fave track favorite female female vocalist female vocalist girl group girl group girlsband great memory with my sis great moment at et7 grupo feminimo hip hop hip hop house house music jessica sutta love love at first listen love song nice nicole scherzinger officially shit oh so catchy party pcd pcd stick with you perfect pop pop rock pussycat pussycat doll pussycat doll stickwitu rap remix rnb seen live sexy song that remind me of summer 07 08 the pussycat doll the pussycat doll stickwitu usa viaje de egresados vocalista feminimo
308,350.0,Monrose,contemporary r b dance pop pop music 00s 10 2007 2010 all time hit amazing dance female female vocalist german germany girlgroup great hip hop not me not i pop popstars rnb sexy soul urban
309,351.0,Gabrielle, 1996 90 dance female vocalist leftovergrooves my fav song pop rnb soul
310,352.0,Cheryl Cole, 00s 2009 3 british dance electronic featuring female vocalist fucking awesome girl aloud let break it down love love at first listen malaria anthem perfect pop pop single popstars pretty rnb soul stuck on repeat united kingdom we gotta fight fight fight fight fight for this love
311,353.0,Milow,acoustic music acoustic music 4m4zinq belgian f4nt4stic male vocalist singer songwriter
312,354.0,Sarah Connor, 2010 ballad dance electropop female vocalist german germany hit hot pop redone sad soul
313,355.0,Jason Mraz, 21st century girl 4m4zinq 80 acoustic acoustic rock alternative alternative rock ate my heart awesome beautiful voice bjmeligafui britpop catchy chillout classic cute dance easy listening epically romantic f4nt4stic favourite folk fuck good mood music good mood song grunge guitar playing boy happy hm indie indie pop indie rock jason jazz jukebox project just chillin live music archive lmfao love love at first listen lpa magic make me smile like an idiot male vocalist marisa mix mellow mraz my pop music new new wave oh so catchy pop pop rock pop single post punk qq quirky raven girl top 20 rock romantic seen in concert seen live sexy singer songwriter soft rock song to monkey it up summer summer song sweet these song are just amazing u2 uuuuuuuuuuuuuaaaaau wake up song
314,356.0,Brad Paisley,country music 90 american bluegrass classic country cma award country drinking favorite country music male funny guitar humor indie instrumental love song male vocalist memory modern country new country rain rock sad sick sick sick singer songwriter summer traditional country
315,357.0,Silbermond,alternative rock german rock pop rock german good pop pop rock seen live
316,358.0,Diyana, female vocalist pop rnb
317,359.0,Maria Mena,folk music 2006 2007 acoustic acoustic rock alternative alternative rock brasil cover female artist female vocalist mena mpb norwegian pop pop rock rock singer songwriter
318,360.0,Shania Twain, 00s 90 s 90 3 awesome ballad breakup music breakup song canadian charmed chillout classic country country country pop dance dark song emotional english favorite favorite country music female female vocalist folk rock good mood music good mood song good old time great great memory with my geeem guilty pleasure hip hop legend love love it love song lpa perfect pop powerful voice remix rock sexy shania twain sing along song i sing with my mom the good stuff tinosoft
319,362.0,A Fine Frenzy, 90210 acoustic alternative beautiful bitter sweet chillout cute female vocalist in bloom indie mellow melrose place one tree hill piano pop sad sam and nick au singer songwriter sweet tbu the vampire diary tiger
320,364.0,Sugarland,country music country music 00s 4m4zinq acoustic acoustic rock alternative alternative rock chill zone christmas blend classic country country cover cover duo favorite country duo female vocalist female vocalist great song loved my favorite new country pop rock rock
321,365.0,Christina Stürmer,pop music pop rock rock music
322,366.0,Jack Johnson, 2008 2010 aana acoustic acoustic rock alternative alternative rock ambient awesome beach music beautiful chill chill zone chillout cover folk happy indie love lovely male vocalist male vocalist mellow perfecttt pop relax relaxing rock sad singer songwriter soft rock soundtrack surf sweet
323,367.0,BIG BANG, dance guy i would fuck k pop korean kpop male vocalist please let me lick you pop rnb
